lat,lng
34.06977222379536,-118.25597938494782
34.04195654050263,-118.20293917808394
34.082999062448366,-118.28199139595652
34.091602480867465,-118.27557733175318
34.07940146892732,-118.253970882393
34.074434669392915,-118.22804762787041
34.0451658499638,-118.23470168253628
34.09907983413851,-118.2567579852878
34.0811713248197,-118.2120304058799
34.077296542500164,-118.25904242177619
34.07668700218454,-118.23791911939
34.03729472829465,-118.25880233463803
34.08652538916337,-118.2715832953986
34.04013410748504,-118.27248508092636
34.08680930004478,-118.21388013556505
34.03792845504162,-118.25125763894506
34.08537677562335,-118.23295656375925
34.02619520776372,-118.22769331148614
34.05679959825867,-118.2766621805702
34.01121535617198,-118.29664350108885
34.00008430517273,-118.29116536303076
34.020625219180594,-118.21049349409249
34.02112338877894,-118.23693813825484
34.059126969135434,-118.27631850488078
34.00939397691031,-118.21665780647085
34.02513100168918,-118.28778617411113
34.006823331841915,-118.22589113952755
34.02775096465865,-118.27871976692083
34.06623325117637,-118.21295324426227
34.0580030135025,-118.25858293098182
34.05147958754562,-118.29237267444921
34.04347772696268,-118.28811334095751
34.046458089245384,-118.26862963234724
34.02214140072871,-118.22514698097336
34.05015183627375,-118.2581248429413
34.084762625844725,-118.27141405517018
34.03591156820768,-118.26584864044636
34.00756027187231,-118.23847860966697
34.00879018007167,-118.21840554006712
34.03714557694408,-118.27456911233742
34.05303881699075,-118.2878526782441
34.06788995799019,-118.20314581193286
34.04205147273517,-118.24026739927824
34.00916200612057,-118.26222708609045
34.07806989392069,-118.29718791649923
34.05962655444706,-118.22451623409337
34.079369157084734,-118.28511793072003
34.02102026896408,-118.25750176384159
34.05047648387765,-118.23989945021843
34.03783589423659,-118.27134520224295
34.06291443447782,-118.2862278458225
34.07274210691986,-118.24490490238155
34.050128882270194,-118.24500282191723
34.08453460260736,-118.21849532802048
34.02059703317176,-118.20476400813536
34.07482746040953,-118.25311583424657
34.0305925618887,-118.24727391629813
34.00573195883305,-118.2522792716327
34.02200771621226,-118.2679561992267
34.07890205245421,-118.21908979902113
34.04193233014433,-118.23411165256641
34.087367993419406,-118.29170890568163
34.034532351028155,-118.23544865685112
34.062917156993095,-118.24746072226256
34.071458830585634,-118.2100113962024
34.00714446007885,-118.29428587581869
34.033640125299065,-118.20868320152701
34.030890721493954,-118.22890202241199
34.01448214646299,-118.20930665668764
34.039937571093404,-118.20098819627515
34.02242636290714,-118.20480982775814
34.09504161028243,-118.26888978518595
34.021754635891966,-118.23908521036438
34.06695112618743,-118.2770560056647
34.00024395149985,-118.28129903755075
34.020713524904174,-118.25202326978184
34.01287645307146,-118.22003440678814
34.00329439526698,-118.2327057149636
34.051786394208094,-118.29826281138627
34.07686457778346,-118.2125404442414
34.01838487596497,-118.29214278257741
34.0917584852964,-118.29892462464953
34.048748491934084,-118.21779513506752
34.03936357618991,-118.25465097105288
34.00183006574762,-118.23519627253847
34.035372538107566,-118.25663951350809
34.08345873425844,-118.21247032314457
34.06424963224069,-118.23613500046078
34.03906383009852,-118.25622264624563
34.09267482299287,-118.22643000796037
34.04930872391553,-118.23241418249614
34.0026794225921,-118.25297031916628
34.0323163457151,-118.28058809697929
34.029307254847836,-118.20091663613584
34.026569844699935,-118.28568645305766
34.09089678191569,-118.2393200242754
34.02668283373441,-118.27481120628183
34.02967828194862,-118.21035582659226
34.00684149851568,-118.2742860888253
34.01980935226874,-118.24172000262192
34.06843868596362,-118.25829607382684
34.0329340823068,-118.21486880808571
34.07802941066486,-118.28353633982448
34.04921098233336,-118.21218480664979
34.009362988491226,-118.27693891690146
34.08199996734446,-118.20949810199373
34.09080510331018,-118.29295771466383
34.09801753924262,-118.24281882792145
34.066183621887696,-118.22921689929498
34.011874960489905,-118.20295495018742
34.03941150952303,-118.20911221950236
34.06558708266834,-118.25756183121906
34.03841057351871,-118.21120658438923
34.05460764643498,-118.27449713859068
34.06708667955984,-118.28234115325492
34.09000423219491,-118.27882125809028
34.01868308614774,-118.29729227745959
34.089322535080605,-118.23169350466179
34.03714577341242,-118.20595104471265
34.067975104476005,-118.21294418745703
34.09562344089655,-118.27097832564239
34.031977236317246,-118.24018620261577
34.066137153849866,-118.23729646361593
34.07402028573252,-118.28088767665643
34.04711001410915,-118.20534309931418
34.03011358375656,-118.25674763755907
34.08470461791568,-118.23906687440687
34.028476257232356,-118.20705453981724
34.02997831536558,-118.28386690204287
34.048462795181194,-118.2994601311448
34.08976331253492,-118.2990368900556
34.057993483229964,-118.20394876063855
34.007807561974055,-118.2595000312805
34.03835086605544,-118.25424584461794
34.016275145843316,-118.20010193740802
34.00257213527335,-118.22454561033854
34.007512543203,-118.28861277139835
34.02693921354115,-118.28533344915769
34.06373837528413,-118.21359256506925
34.032910070043016,-118.20060739555758
34.04643642444766,-118.29682127057423
34.04602721542484,-118.20725157159771
34.03063001709691,-118.26885103600979
34.0255981862482,-118.2681118121836
34.00912447313985,-118.25438442348107
34.034996283743965,-118.24407250235284
34.01528729574454,-118.29580413859021
34.063322119502295,-118.22094764453878
34.024288398258335,-118.28473750683523
34.02689421560643,-118.23042184498496
34.072166100384024,-118.24152472743073
34.031156214411325,-118.20308474675947
34.0991349892362,-118.25779904152486
34.044904751390845,-118.22877588953297
34.09077484966793,-118.25631788855371
34.071978779452316,-118.26009988917056
34.069452097967876,-118.20645773872596
34.02341346156797,-118.28198861726679
34.056984351617615,-118.29716778049911
34.051645888785636,-118.20063400558806
34.03995654441971,-118.20929834032829
34.00005919171095,-118.24520841904985
34.00079071175385,-118.26047551644244
34.03081743431443,-118.24891560928184
34.07096985255321,-118.2760513361596
34.03889545529495,-118.2291321560837
34.05036737594985,-118.2003615981923
34.039652579855066,-118.29223428410482
34.07121583989217,-118.2248240971651
34.07574313916214,-118.28379807121443
34.09162512673263,-118.2363418917007
34.02098240094999,-118.25725015667372
34.08176306339587,-118.24615515754745
34.033554935576326,-118.29263900918123
34.080045733533304,-118.27536247026006
34.032715346367745,-118.28985449614338
34.068255682807205,-118.29090152888676
34.02793911827771,-118.20442519880234
34.03517560050495,-118.26185115982575
34.03789163377457,-118.20056834188632
34.00565726263592,-118.2585789920107
34.01132395886597,-118.20194267607715
34.05690746570323,-118.29086039773155
34.03507062251754,-118.29239653640707
34.01723260323512,-118.2534200129592
34.02659019982814,-118.27443442621849
34.02356632088922,-118.25175907799152
34.00431220110087,-118.20282695524811
34.05405421714145,-118.2039648816834
34.02000583759002,-118.22018576489641
34.09768779466297,-118.25217673759254
34.041155307437435,-118.28551877368494
34.01064984839289,-118.20457275415313
34.03401402293125,-118.21163497706823
34.003432021495804,-118.26796669274754
34.016679754257424,-118.23525515117527
34.030666565958335,-118.23784464493245
34.047586865755854,-118.27493991105331
34.024092493748476,-118.29815127773679
34.09503181503189,-118.24898298869658
34.009764244326554,-118.23718832301819
34.004261503844575,-118.2805295376812
34.035509445360894,-118.28540279181517
34.0285416823648,-118.24435309760383
34.02250877725064,-118.27386709553137
34.02282190694294,-118.2446383915643
34.062446952323505,-118.26803285247868
34.07266016360892,-118.27597408878484
34.05094664304148,-118.26047541158415
34.014401242093314,-118.246715258627
34.03618332716128,-118.29245648138648
34.00683426664662,-118.24170423991353
34.009440258197465,-118.22642524688709
34.04428273562118,-118.20452275269275
34.08724558600746,-118.2569139800399
34.050080793822275,-118.2117646423018
34.08909682209635,-118.27136442679014
34.024287507397624,-118.24224245258573
34.06873742177894,-118.2037928969744
34.075235688552624,-118.29762593816955
34.01995678726793,-118.26115924427071
34.06653466615751,-118.22735827652897
34.031162021213085,-118.25198903401568
34.021813476353636,-118.22511439807859
34.06698545457551,-118.27184329552223
34.04204219400362,-118.26861604507573
34.079804144959155,-118.20906926563762
34.069630748858486,-118.27301906914063
34.028871960468756,-118.22827962253488
34.006997181416494,-118.27901861147585
34.00973971849839,-118.27360806200262
34.05610200114674,-118.26109124521369
34.0461206530707,-118.24539657550574
34.0202313189829,-118.20877026450263
34.07334347320404,-118.24505201511238
34.046640815879805,-118.27765968855209
